"ID","Key","Value"
"id-a1d80df9dbcb472e85389a0f60495315","Name (en)","Offboarding"
"id-a1d80df9dbcb472e85389a0f60495315","Search term","offboarding"
"id-a1d80df9dbcb472e85389a0f60495315","Search term","ontslag"
"id-a1d80df9dbcb472e85389a0f60495315","Search term","pensionering"
"id-7ddde41b83cb49f6b6c05ac5bd440f42","Level","3"
"id-7ddde41b83cb49f6b6c05ac5bd440f42","Name (en)","Quality measure"
"id-aeea724f116343c69d9eca3de2857d59","Level","3"
"id-aeea724f116343c69d9eca3de2857d59","Code","C.C.1.1.1"
"id-aeea724f116343c69d9eca3de2857d59","Name (en)","Inventorize future energy transport needs"
"id-736310","Code","E.1.4.3"
"id-736310","Level","3"
"id-736310","Name (en)","Manage privacy"
"id-736310","Documentation (en)","The ability to identify, analyze, prioritize and safeguard privacy risks."
"id-5f38d58ac14b4924ab8f28237a598de8","Level","3"
"id-5f38d58ac14b4924ab8f28237a598de8","Code","C.D2.2.1.1"
"id-5f38d58ac14b4924ab8f28237a598de8","Name (en)","Measure disturbance"
"id-476066","Level","3"
"id-476066","Name (en)","Grid modification order"
"id-476066","Source","vervangingsinvestering of uitbreidingsinvestering (Regeling investeringsplan en kwaliteit elektriciteit en gas)"
"id-476066","Search term","netuitbreiding"
"id-476066","Search term","netvervanging"
"id-476066","Search term","netverplaatsing"
"id-476066","Search term","reconstructie"
"id-476066","Search term","netverwijdering"
"id-f5b8617d085e49e88baddebc82ccaaf0","Level","3"
"id-f5b8617d085e49e88baddebc82ccaaf0","Code","C.F.3.1.1"
"id-f5b8617d085e49e88baddebc82ccaaf0","Name (en)","Measure energy transport"
"id-718733","Code","C.5.3.5"
"id-718733","Level","3"
"id-718733","Name (en)","Execute work"
"id-718733","Documentation (en)","The ability to execute work, like work on expansion, replacement, renewal, maintenance, inspection, connections and reconstructions."
"id-718739","Code","C.5.4.2"
"id-718739","Level","3"
"id-718739","Name (en)","Manage execution capacity"
"id-718739","Documentation (en)","The ability to manage the execution capacity needed for executing expected and/or agreed activities. Think about: assign/reserve capacity groups, call off assinging flexible capacity, monitoring capacity for needed call off/qualification, directing the development of execution capacity. Keys managament for station access."
"id-0ac4f884b3ff43c3a5d9dc9859ad8935","Level","3"
"id-0ac4f884b3ff43c3a5d9dc9859ad8935","Code","C.G.2.2.1"
"id-0ac4f884b3ff43c3a5d9dc9859ad8935","Name (en)","Answer question about energy attribution"
"id-718714","Code","C.6.2.1"
"id-718714","Level","3"
"id-718714","Name (en)","Manage energy grid connections / allocation points"
"id-718714","Documentation (en)","The ability to manage connections with their usage points and allocation points. This does not concern the physical connection data of asset management (domain 'C.3 - Manage the development and maintenance of energy grids')."
"id-fd5b9e0d938d4f37a7a73b2be4494ecd","Level","3"
"id-fd5b9e0d938d4f37a7a73b2be4494ecd","Code","C.G.2.1.4"
"id-fd5b9e0d938d4f37a7a73b2be4494ecd","Name (en)","Collect remittance"
"id-469182","Level","3"
"id-469182","Name (en)","Switching plan"
"id-469182","Source","bedieningsplan (BEIVIAG)"
"id-469182","Search term","schakelplan"
"id-469182","Search term","schakelbrief"
"id-469182","Search term","bedienplan"
"id-469182","Search term","uitvoeringsplan"
"id-736527","Code","E.2.2.5"
"id-736527","Level","3"
"id-736527","Name (en)","Archive data"
"id-736527","Documentation (en)","The ability to sustainably store and manage data. This capability includes generic digital archiving capabilities and physical/paper archives."
"id-ba9126da89584c4b8dfb31c5a9853a54","Level","3"
"id-ba9126da89584c4b8dfb31c5a9853a54","Code","C.F.1.2.1"
"id-ba9126da89584c4b8dfb31c5a9853a54","Name (en)","Offer energy transport"
"id-db7fca62d68c4fefb2a7e5a60a491c46","Level","3"
"id-db7fca62d68c4fefb2a7e5a60a491c46","Code","C.D2.3.1.1"
"id-db7fca62d68c4fefb2a7e5a60a491c46","Name (en)","Classify disturbance"
"id-718835","Code","E.2.2.4"
"id-718835","Level","3"
"id-718835","Name (en)","Create and maintain data analytic models"
"id-718835","Documentation (en)","The ability to create and maintain data analysis models using algorithms. This concerns predictive and prescriptive data analyzes (data science). Descriptive data analyzes fall under 'Make data reusable'."
"id-718826","Code","E.1.4.7"
"id-718826","Level","3"
"id-718826","Name (en)","Manage crises"
"id-718826","Documentation (en)","The ability to predict, assess, analyze and prevent crisis situations. Also the ability to actually provide a response when a crisis occurs."
"id-736322","Code","E.4.2.2"
"id-736322","Level","3"
"id-736322","Name (en)","Test digital products"
"id-736322","Documentation (en)","The ability to test digital products. (IT4IT Test)"
"id-a51c38344ff645f68d8d0e6a527922c2","Level","3"
"id-a51c38344ff645f68d8d0e6a527922c2","Code","C.G.3.1.1"
"id-a51c38344ff645f68d8d0e6a527922c2","Name (en)","Compensate for grid losses"
"id-736172","Level","3"
"id-736172","Name (en)","Digital product release"
"id-736172","Source","product release (Open Group IT4IT)"
"id-736172","Search term","programmacode"
"id-736172","Search term","user story"
"id-736172","Search term","versie"
"id-736172","Search term","release"
"id-736172","Search term","software bill of materials (SBOM)"
"id-718706","Code","C.3.2.7"
"id-718706","Level","3"
"id-718706","Name (en)","Prevent excavation damage"
"id-718706","Documentation (en)","The ability to prevent excavation damage."
"id-bfed979dfc074c77bd5b801b3f7e4045","Level","3"
"id-bfed979dfc074c77bd5b801b3f7e4045","Name (en)","Energy attribution"
"id-bfed979dfc074c77bd5b801b3f7e4045","Source","toegewezen verbruik (Informatiecode elektriciteit en gas)"
"id-bfed979dfc074c77bd5b801b3f7e4045","Search term","allocatievolume"
"id-bfed979dfc074c77bd5b801b3f7e4045","Search term","reconciliatievolume"
"id-bfed979dfc074c77bd5b801b3f7e4045","Search term","gealloceerd verbruik"
"id-736124","Level","3"
"id-736124","Name (en)","Collaboration agreement"
"id-6a359dfa96ac4831835992899599be07","Level","3"
"id-6a359dfa96ac4831835992899599be07","Code","C.E.4.2.3"
"id-6a359dfa96ac4831835992899599be07","Name (en)","Call flexible capacity"
"id-722964","Level","3"
"id-722964","Name (en)","Contractless situation"
"id-722964","Search term","energieafname zonder contract"
"id-722964","Search term","leegstand"
"id-722964","Search term","verbruik zonder contract (VZC)"
"id-722964","Search term","afname zonder contract (AZC)"
"id-722964","Search term","contractloos perceel"
"id-722964","Search term","administratief netverlies"
"id-67dadb24ee8d487f8e93e0fcfce2e6c6","Level","3"
"id-67dadb24ee8d487f8e93e0fcfce2e6c6","Code","C.G.2.1.1"
"id-67dadb24ee8d487f8e93e0fcfce2e6c6","Name (en)","Handle market change"
"id-736477","Code","E.6.1.2"
"id-736477","Level","3"
"id-736477","Name (en)","Obtain, renovate and dispose of real estate"
"id-736477","Documentation (en)","The ability to acquire, renovate and dispose of commercial buildings."
"id-718698","Code","C.3.1.6"
"id-718698","Level","3"
"id-718698","Name (en)","Perform environmental analysis"
"id-718698","Documentation (en)","The ability to perform environmental analysis. Think about: soil conditions, asbestos, flora, fauna, legal ownership amongst others."
"id-470129","Level","3"
"id-470129","Name (en)","Customer quote"
"id-470129","Source","offerte (Wikipedia)"
"id-470129","Search term","uitgaande offerte"
"id-736079","Level","3"
"id-736079","Name (en)","Worker agreement"
"id-736079","Search term","arbeidsovereenkomst"
"id-736079","Search term","stageovereenkomst"
"id-736079","Search term","dienstbetrekking"
"id-736079","Note","Niet elke medewerker heeft een medewerkersovereenkomst, zoals zelfstandigen en medewerkers van dienstverleners. Voor hen sluiten we een inkoopovereenkomst af."
"id-736439","Code","E.7.2.1"
"id-736439","Level","3"
"id-736439","Name (en)","Acquire financial assets"
"id-736439","Documentation (en)","The ability to obtain equity and debt capital, for example by taking out a loan or issuing shares."
"id-736423","Code","E.7.2.2"
"id-736423","Level","3"
"id-736423","Name (en)","Manage asset values"
"id-736423","Documentation (en)","The ability to determine the value of assets (including grid components)."
"id-718708","Code","C.3.2.4"
"id-718708","Level","3"
"id-718708","Name (en)","Determine (multi-)year planning for maintenance and inspections"
"id-718708","Documentation (en)","The ability to plan maintenance and inspection measures in time with agreed horizons (multiple years, year, rolling quarter, ...)"
"id-8b1de10fa4e448d699670b50491121ba","Level","3"
"id-8b1de10fa4e448d699670b50491121ba","Code","C.C.2.1.1"
"id-8b1de10fa4e448d699670b50491121ba","Name (en)","Determine capacity bottlenecks"
"id-27b3b9fb39b34771b95a0cc6cf17e684","Level","3"
"id-27b3b9fb39b34771b95a0cc6cf17e684","Code","C.D2.3.1.5"
"id-27b3b9fb39b34771b95a0cc6cf17e684","Name (en)","Initiate definitive disturbance recovery"
"id-723037","Level","3"
"id-723037","Name (en)","Grid design"
"id-723037","Source","netontwerp (Netcode elektriciteit)"
"id-723037","Search term","globaal netontwerp"
"id-723037","Search term","functionele specificatie"
"id-723037","Search term","programma van eisen"
"id-723037","Search term","tracéontwerp"
"id-718744","Code","E.5.2.2"
"id-718744","Level","3"
"id-718744","Name (en)","Establish contracts for goods and services"
"id-718744","Documentation (en)","The ability to agree and/or order goods and services. This also includes tendering, concluding framework agreements and calling for goods/services."
"id-471288","Level","3"
"id-471288","Name (en)","Outage"
"id-471288","Source","onderbreking (Regeling investeringsplan en kwaliteit elektriciteit en gas)"
"id-471288","Search term","geplande werkzaamheden"
"id-471288","Search term","verstoring"
"id-471288","Search term","voorziene onderbreking"
"id-471288","Search term","onvoorziene onderbreking"
"id-471288","Search term","geplande onderbreking"
"id-471288","Search term","ongeplande onderbreking"
"id-468873","Level","3"
"id-468873","Name (en)","Grid component"
"id-468873","Source","netcomponent (Netcode elektriciteit)"
"id-468873","Search term","fysieke asset"
"id-468873","Search term","sensor"
"id-468873","Search term","meter"
"id-468873","Search term","actuator"
"id-468873","Search term","remote terminal unit (RTU)"
"id-468873","Search term","netwerkbeveiliging"
"id-468873","Search term","meetinrichting"
"id-468873","Search term","comptabele meter"
"id-468873","Search term","slimme meter"
"id-468873","Search term","klantmeter"
"id-468873","Search term","stationsgebouw"
"id-468873","Note","Het betreft alle fysieke onderdelen van het energienet, inclusief primaire, secundaire, tertiaire en telecom netcomponenten."
"id-469567","Level","3"
"id-469567","Name (en)","Worker deployment"
"id-469567","Search term","werkrooster"
"id-469567","Search term","geschreven uren"
"id-718734","Code","C.5.4.1"
"id-718734","Level","3"
"id-718734","Name (en)","Create and manage standard work specifications"
"id-718734","Documentation (en)","The ability to prepare and maintain standard work products including specifications. Consider, among other things, the specification of implementation products/activities in relation to environmental factors such as soft soil, including required labor time (standard hours), materials (standard) and equipment (standard)."
"id-afcb6ad2fd40415480f90141ae95431c","Level","3"
"id-afcb6ad2fd40415480f90141ae95431c","Code","C.C.3.2.1"
"id-afcb6ad2fd40415480f90141ae95431c","Name (en)","Perform grid adjustment work"
"id-718765","Code","C.1.4.4"
"id-718765","Level","3"
"id-718765","Name (en)","Monitor and reduce connections without contracts"
